id,title,option1,option2,option3,sku,requires_shipping,taxable,featured_image,available,price,grams,compare_at_price,position,product_id,created_at,updated_at
19613898309719,Default Title,Default Title,,,SEB-0005,True,True,,False,28.00,5,,1,1965201031255,2019-02-01T08:30:39-08:00,2023-10-19T09:38:19-07:00
39633095688279,Default Title,Default Title,,,SSG-R150-2,True,True,,True,75.60,289,84.00,1,6732421857367,2022-02-22T15:56:27-08:00,2023-10-19T09:38:19-07:00
40106957602903,Default Title,Default Title,,,SSG-R150-RSG-0150-1,True,True,,True,76.00,198,84.00,1,6854565331031,2023-02-01T13:58:54-08:00,2023-10-19T09:38:19-07:00
39356419276887,Default Title,Default Title,,,BDW-0050,True,True,,True,0.00,48,5.00,1,6579740934231,2021-07-27T10:43:28-07:00,2023-10-19T09:38:19-07:00
12588929024087,Default Title,Default Title,,,KLS-R018,True,True,,False,18.00,17,0.00,1,1373079044183,2018-09-05T12:44:25-07:00,2023-10-19T09:38:19-07:00
39809330053207,Default Title,Default Title,,,TPL-0028-2,True,True,,True,45.60,10,48.00,1,6771478102103,2022-06-24T10:23:11-07:00,2023-10-19T09:38:19-07:00
39902163763287,Default Title,Default Title,,,CAT-R165-2,True,True,,True,43.20,119,48.00,1,6792897364055,2022-08-10T07:30:36-07:00,2023-10-19T09:38:19-07:00
40127265996887,Default Title,Default Title,,,KLG-R010-NB-RBB-R060,True,True,,True,28.00,567,0.00,1,6860900139095,2023-02-27T09:18:50-08:00,2023-10-19T09:38:19-07:00
39788008538199,Default Title,Default Title,,,RBB-R236-R-2,True,True,,True,52.00,425,58.00,1,6764217565271,2022-06-03T10:11:33-07:00,2023-10-19T09:38:19-07:00
39593739845719,Default Title,Default Title,,,FFW-R150-2,True,True,,True,36.00,144,40.00,1,6724189421655,2022-02-14T12:49:53-08:00,2023-10-19T09:38:19-07:00
39558233653335,Default Title,Default Title,,,BBC-R250-2,True,True,,True,50.40,240,56.00,1,6701531201623,2022-01-14T13:33:00-08:00,2023-10-19T09:38:19-07:00
39669783134295,Default Title,Default Title,,,MGD-R045-2,True,True,,True,69.00,43,76.00,1,6744668700759,2022-03-24T14:53:34-07:00,2023-10-19T09:38:19-07:00
39974632161367,Default Title,Default Title,,,PGS-0236-2,True,True,,True,73.00,454,78.00,1,6815021367383,2022-10-04T12:47:41-07:00,2023-10-19T09:38:19-07:00
40047851536471,Default Title,Default Title,,,NCE-0015-2,True,True,,True,68.40,14,,1,6840263442519,2022-12-01T14:19:40-08:00,2023-10-19T09:38:19-07:00
31627143217239,Coconut Body Milk 2-Pack,Coconut Body Milk 2-Pack,,,KBM-R250-2,True,True,,True,57.60,241,,1,4440687247447,2020-03-19T15:30:38-07:00,2023-10-19T09:38:19-07:00
32276478525527,Default Title,Default Title,,,KCD-0057-2CD,True,True,,True,26.00,57,32.00,1,4581632802903,2020-07-28T15:25:59-07:00,2023-10-19T09:38:19-07:00
32276481081431,Default Title,Default Title,,,KCD-0057-2GD,True,True,,False,26.00,57,32.00,1,4581633818711,2020-07-28T15:29:14-07:00,2023-10-19T09:38:19-07:00
31130641727575,Default Title,Default Title,,,KCD-0057-2OR,True,True,,True,26.00,57,32.00,1,4346015285335,2019-11-07T18:02:48-08:00,2023-10-19T09:38:19-07:00
32276476919895,Default Title,Default Title,,,KCD-0057-2BC,True,True,,True,32.00,57,36.00,1,4581632147543,2020-07-28T15:23:46-07:00,2023-10-19T09:38:19-07:00
32235910922327,Default Title,Default Title,,,BDW-0266-2,True,True,,True,36.00,255,40.00,1,4564124532823,2020-07-02T14:28:10-07:00,2023-10-19T09:38:19-07:00
29505641250903,Default Title,Default Title,,,KCD-0057-2OR,True,True,,True,26.00,57,36.00,1,3948758630487,2019-08-20T16:49:58-07:00,2023-10-19T09:38:19-07:00
29505681358935,Default Title,Default Title,,,KCD-0057-2CD,True,True,,False,32.00,57,36.00,1,3948770099287,2019-08-20T17:11:54-07:00,2023-10-19T09:38:19-07:00
29505701740631,Default Title,Default Title,,,KCD-0057-2GD,True,True,,False,32.00,57,36.00,1,3948773310551,2019-08-20T17:17:33-07:00,2023-10-19T09:38:19-07:00
29505711079511,Default Title,Default Title,,,KCD-0057-2BC,True,True,,True,32.00,57,36.00,1,3948775178327,2019-08-20T17:21:25-07:00,2023-10-19T09:38:19-07:00
31792413737047,Default Title,Default Title,,,KCD-0057-2TP,True,True,,False,30.00,57,36.00,1,4472884330583,2020-04-21T11:18:22-07:00,2023-10-19T09:38:19-07:00
32454335725655,Default Title,Default Title,,,KCD-R063-2CS,True,True,,False,32.00,125,36.00,1,4672337772631,2020-12-29T14:44:45-08:00,2023-10-19T09:38:19-07:00
39564993298519,Default Title,Default Title,,,KCM-R150-TV-2,True,True,,True,57.60,289,64.00,1,6705837572183,2022-01-20T14:14:01-08:00,2023-10-19T09:38:19-07:00
39274798055511,Default Title,Default Title,,,KCM-S150-TP-2,True,True,,True,57.60,145,64.00,1,6549486207063,2021-03-31T13:01:49-07:00,2023-10-19T09:38:19-07:00
31674279919703,Default Title,Default Title,,,KCM-S150-2,True,True,,True,57.60,145,64.00,1,4440679252055,2020-03-30T11:13:47-07:00,2023-10-19T09:38:19-07:00
39987443040343,Default Title,Default Title,,,SSK-0200,True,True,,True,39.00,454,64.00,1,6818844508247,2022-10-11T13:48:40-07:00,2023-10-19T09:38:19-07:00
39987295748183,Default Title,Default Title,,,RBB-T030,True,True,,True,0.00,28,8.00,1,6818820358231,2022-10-11T11:57:03-07:00,2023-10-19T09:38:19-07:00
39902159863895,Default Title,Default Title,,,SSG-R150-RBB-R230-G-KCS-S060,True,True,,True,74.00,454,94.00,1,6792896020567,2022-08-10T07:18:18-07:00,2023-10-19T09:38:19-07:00
39859410141271,Default Title,Default Title,,,WWC-R060-2,True,True,,True,79.80,119,84.00,1,6785201700951,2022-07-25T12:12:53-07:00,2023-10-19T09:38:19-07:00
39808074907735,Default Title,Default Title,,,TPL-0028,True,True,,True,24.00,5,,1,6771197345879,2022-06-23T08:59:23-07:00,2023-10-19T09:38:19-07:00
39787965743191,Default Title,Default Title,,,RBB-R236-R,True,True,,True,29.00,218,0.00,1,6764192432215,2022-06-03T09:11:15-07:00,2023-10-19T09:38:19-07:00
39751018512471,Default Title,Default Title,,,RBB-R230-TV,True,True,,True,36.00,218,0.00,1,6755399106647,2022-04-27T11:04:22-07:00,2023-10-19T09:38:19-07:00
39751013531735,Default Title,Default Title,,,BDW-R296-TV,True,True,,True,20.00,255,0.00,1,6755397828695,2022-04-27T10:55:06-07:00,2023-10-19T09:38:19-07:00
39975605928023,OG Coconut,OG Coconut,,,RBB-R236,True,True,"{'id': 28483784409175, 'product_id': 6615185948759, 'position': 1, 'created_at': '2021-10-11T14:26:25-07:00', 'updated_at': '2021-10-11T14:26:27-07:00', 'alt': 'hide', 'width': 1480, 'height': 1480, 'src': 'https://cdn.shopify.com/s/files/1/0777/7633/products/BodyButter_CartImage.jpg?v=1633987587', 'variant_ids': [39975605928023]}",True,36.00,218,0.00,1,6615185948759,2022-10-05T12:48:01-07:00,2023-10-19T09:38:19-07:00
39975605960791,Tahitian Vanilla,Tahitian Vanilla,,,RBB-R230-TV,True,True,"{'id': 29571970629719, 'product_id': 6615185948759, 'position': 27, 'created_at': '2022-10-05T12:55:28-07:00', 'updated_at': '2023-08-17T08:52:56-07:00', 'alt': None, 'width': 1480, 'height': 1480, 'src': 'https://cdn.shopify.com/s/files/1/0777/7633/products/1_VanillaBB_CartImage.png?v=1692287576', 'variant_ids': [39975605960791]}",True,36.00,218,0.00,2,6615185948759,2022-10-05T12:48:01-07:00,2023-10-19T09:38:19-07:00
39975605993559,Guava,Guava,,,RBB-R230-G,True,True,"{'id': 29572012245079, 'product_id': 6615185948759, 'position': 32, 'created_at': '2022-10-05T13:02:43-07:00', 'updated_at': '2023-08-17T08:52:56-07:00', 'alt': 'hide', 'width': 1480, 'height': 1480, 'src': 'https://cdn.shopify.com/s/files/1/0777/7633/products/1_GuavaBB_CartImage.png?v=1692287576', 'variant_ids': [39975605993559]}",True,36.00,218,0.00,3,6615185948759,2022-10-05T12:48:01-07:00,2023-10-19T09:38:19-07:00
40243375046743,NEW! Grapefruit,NEW! Grapefruit,,,GBB-0230,True,True,"{'id': 30701329711191, 'product_id': 6615185948759, 'position': 42, 'created_at': '2023-09-08T07:07:17-07:00', 'updated_at': '2023-09-08T07:07:17-07:00', 'alt': 'hide', 'width': 1480, 'height': 1480, 'src': 'https://cdn.shopify.com/s/files/1/0777/7633/products/Grapefruit_BodyButter_CartImage.jpg?v=1694182037', 'variant_ids': [40243375046743]}",True,36.00,218,0.00,4,6615185948759,2023-09-08T07:04:29-07:00,2023-10-19T09:38:19-07:00
39269783699543,Default Title,Default Title,,,KLG-R010-WM-4,True,True,,True,57.20,10,64.00,1,6546960613463,2021-03-23T11:20:24-07:00,2023-10-19T09:38:19-07:00
39269776293975,Default Title,Default Title,,,KLG-R010-WM-3,True,True,,True,43.20,10,48.00,1,6546957828183,2021-03-23T11:12:00-07:00,2023-10-19T09:38:19-07:00
39269776195671,Default Title,Default Title,,,KLG-R010-WM-2,True,True,,True,23.00,10,0.00,1,6546643583063,2021-03-23T11:10:41-07:00,2023-10-19T09:38:19-07:00
39940366893143,Default Title,Default Title,,,KLG-R010-NB-4,True,True,,True,57.20,10,64.00,1,6804568506455,2022-09-06T17:05:51-07:00,2023-10-19T09:38:19-07:00
39974363234391,Default Title,Default Title,,,PGS-0236,True,True,,True,39.00,227,,1,6814908612695,2022-10-04T09:05:10-07:00,2023-10-19T09:38:19-07:00
39940366729303,Default Title,Default Title,,,KLG-R010-NB-3,True,True,,True,43.20,10,48.00,1,6804568408151,2022-09-06T17:04:42-07:00,2023-10-19T09:38:19-07:00
39940366270551,Default Title,Default Title,,,KLG-R010-NB-2,True,True,,True,28.80,10,32.00,1,6804568178775,2022-09-06T17:03:08-07:00,2023-10-19T09:38:19-07:00
39931473363031,Default Title,Default Title,,,NCE-0015,True,True,,True,36.00,14,0.00,1,6801850630231,2022-08-30T11:04:43-07:00,2023-10-19T09:38:19-07:00
39767868604503,Default Title,Default Title,,,WWC-R060,True,True,,True,42.00,60,,1,6758928253015,2022-05-11T12:33:32-07:00,2023-10-19T09:38:19-07:00
39940365451351,Default Title,Default Title,,,KLG-R010-SB-4,True,True,,True,57.20,10,64.00,1,6804567851095,2022-09-06T16:57:23-07:00,2023-10-19T09:38:19-07:00
39765473656919,Default Title,Default Title,,,KCS-S060,True,True,,True,16.00,60,0.00,1,6758462324823,2022-05-10T13:48:28-07:00,2023-10-19T09:38:19-07:00
39940365418583,Default Title,Default Title,,,KLG-R010-SB-3,True,True,,True,43.20,10,48.00,1,6804567818327,2022-09-06T16:56:51-07:00,2023-10-19T09:38:19-07:00
39753885253719,Default Title,Default Title,,,RBB-R060,True,True,,True,14.00,60,0.00,1,6755782688855,2022-04-28T15:22:33-07:00,2023-10-19T09:38:19-07:00
39940364959831,Default Title,Default Title,,,KLG-R010-SB-2,True,True,,True,28.80,10,32.00,1,6804567621719,2022-09-06T16:54:51-07:00,2023-10-19T09:38:19-07:00
39682785837143,Default Title,Default Title,,,RBB-R236-SSO-S250,True,True,,True,60.00,454,65.00,1,6748061794391,2022-04-04T12:42:28-07:00,2023-10-19T09:38:19-07:00
39840495730775,Default Title,Default Title,,,BBC-R250-BGP-0050-KTM-0100,True,True,,True,64.00,454,74.00,1,6782521180247,2022-07-20T15:45:01-07:00,2023-10-19T09:38:19-07:00
39592178319447,Default Title,Default Title,,,CFM-R060,True,True,,True,34.00,60,,1,6723290366039,2022-02-13T13:44:37-08:00,2023-10-19T09:38:19-07:00
39592172060759,Default Title,Default Title,,,FFW-R150,True,True,,True,24.00,144,,1,6723284271191,2022-02-13T13:31:45-08:00,2023-10-19T09:38:19-07:00
39750995509335,Default Title,Default Title,,,KBM-0250-TV,True,True,,True,32.00,241,,1,6755395108951,2022-04-27T10:39:16-07:00,2023-10-19T09:38:19-07:00
39564981043287,Default Title,Default Title,,,KCM-R150-TV,True,True,,True,32.00,145,,1,6705826496599,2022-01-20T13:50:01-08:00,2023-10-19T09:38:19-07:00
39561971859543,Default Title,Default Title,,,KLG-0010-4,True,True,,True,45.90,9,,1,6704152838231,2022-01-18T06:39:42-08:00,2023-10-19T09:38:19-07:00
39466451370071,Default Title,Default Title,,,PPD-R063,True,True,,True,20.00,62,0.00,1,6639494135895,2021-11-03T09:22:50-07:00,2023-10-19T09:38:19-07:00
32362664230999,2-Pack,2-Pack,,,KLG-0010-2,True,True,"{'id': 14615591092311, 'product_id': 4625642160215, 'position': 7, 'created_at': '2020-09-29T14:21:52-07:00', 'updated_at': '2020-09-29T14:21:52-07:00', 'alt': None, 'width': 1480, 'height': 1480, 'src': 'https://cdn.shopify.com/s/files/1/0777/7633/products/LipGlossyClear_2_00328e2f-4008-46fe-bf90-4089b4c692ac.png?v=1601414512', 'variant_ids': [32362664230999]}",True,28.80,9,0.00,1,4625642160215,2020-09-29T14:14:37-07:00,2023-10-19T09:38:19-07:00
32362664263767,3-Pack,3-Pack,,,KLG-0010-3,True,True,"{'id': 14615592108119, 'product_id': 4625642160215, 'position': 8, 'created_at': '2020-09-29T14:22:17-07:00', 'updated_at': '2020-09-29T14:22:17-07:00', 'alt': None, 'width': 1480, 'height': 1480, 'src': 'https://cdn.shopify.com/s/files/1/0777/7633/products/LipGlossyClear_3_4fb6db54-2548-437a-824e-f3e2ac69219d.png?v=1601414537', 'variant_ids': [32362664263767]}",True,43.20,9,0.00,2,4625642160215,2020-09-29T14:14:37-07:00,2023-10-19T09:38:19-07:00
32362664296535,4-Pack,4-Pack,,,KLG-0010-4,True,True,"{'id': 14615593418839, 'product_id': 4625642160215, 'position': 9, 'created_at': '2020-09-29T14:22:45-07:00', 'updated_at': '2020-09-29T14:22:45-07:00', 'alt': None, 'width': 1480, 'height': 1480, 'src': 'https://cdn.shopify.com/s/files/1/0777/7633/products/LipGlossyClear_4_48446917-eaff-46bb-8f78-edcce1845270.png?v=1601414565', 'variant_ids': [32362664296535]}",True,57.20,9,0.00,3,4625642160215,2020-09-29T14:14:37-07:00,2023-10-19T09:38:19-07:00
39266067054679,Default Title,Default Title,,,SBR-0141-CM-4,True,True,,False,32.00,142,0.00,1,6545185898583,2021-03-17T13:56:33-07:00,2023-10-19T09:38:19-07:00
32342494904407,Default Title,Default Title,,,KLG-0010-4,True,True,,True,57.20,9,64.00,1,4615346520151,2020-09-11T11:25:57-07:00,2023-10-19T09:38:19-07:00
39266063908951,Default Title,Default Title,,,SBR-0141-CM-3,True,True,,False,26.00,142,0.00,1,6545185669207,2021-03-17T13:54:22-07:00,2023-10-19T09:38:19-07:00
32342487531607,Default Title,Default Title,,,KLG-0010-3,True,True,,True,43.20,9,48.00,1,4615341113431,2020-09-11T11:10:58-07:00,2023-10-19T09:38:19-07:00
39266063286359,Default Title,Default Title,,,SBR-0141-CM-2,True,True,,False,18.00,142,20.00,1,6545184161879,2021-03-17T13:51:40-07:00,2023-10-19T09:38:19-07:00
32341152628823,Default Title,Default Title,,,KLG-0010-2,True,True,,True,28.80,9,32.00,1,4614799851607,2020-09-10T13:24:14-07:00,2023-10-19T09:38:19-07:00
32026258440279,Default Title,Default Title,,,MIN-0300,True,True,,False,48.00,283,89.00,1,4521056960599,2020-05-21T15:23:24-07:00,2023-10-19T09:38:19-07:00
39266006728791,Coconut Milk,Coconut Milk,,,SBR-0141-CM,True,True,"{'id': 27996519399511, 'product_id': 6545152639063, 'position': 21, 'created_at': '2021-03-24T11:19:59-07:00', 'updated_at': '2021-03-24T11:19:59-07:00', 'alt': None, 'width': 1480, 'height': 1480, 'src': 'https://cdn.shopify.com/s/files/1/0777/7633/products/Coconut_NoBackground_1_3201193b-319f-4a43-912b-be498862bb54.png?v=1616609999', 'variant_ids': [39266006728791]}",False,10.00,10,0.00,1,6545152639063,2021-03-17T12:10:07-07:00,2023-10-19T09:38:19-07:00
32280734662743,Default Title,Default Title,,,KCM-S150-TP,True,True,,True,32.00,145,,1,4583449722967,2020-07-31T14:44:10-07:00,2023-10-19T09:38:19-07:00
30000067346519,Default Title,Default Title,,,LGB-0200,True,True,,True,29.00,9,42.00,1,4042047160407,2019-09-18T16:22:57-07:00,2023-10-19T09:38:19-07:00
32153955827799,Default Title,Default Title,,,PGM-R050,True,True,,True,36.00,48,0.00,1,4548556226647,2020-06-11T18:57:53-07:00,2023-10-19T09:38:19-07:00
29433730826327,Default Title,Default Title,,,LGB-0200,True,True,,False,29.00,9,42.00,1,3935486935127,2019-07-26T12:51:07-07:00,2023-10-19T09:38:19-07:00
31627084922967,Default Title,Default Title,,,SSO-0250-4,True,True,,True,77.00,238,0.00,1,4440676499543,2020-03-19T15:09:18-07:00,2023-10-19T09:38:19-07:00
29386428285015,Default Title,Default Title,,,KRT-0060,True,True,,True,12.00,57,,1,3926748364887,2019-07-09T13:04:01-07:00,2023-10-19T09:38:19-07:00
31643448868951,Original,Original,,,MDD-0100,True,True,,False,20.00,26,,1,3433796337751,2020-03-23T11:31:04-07:00,2023-10-19T09:38:19-07:00
31643465056343,Beach,Beach,,,MDD-0100-BC,True,True,,True,20.00,26,,2,3433796337751,2020-03-23T11:35:55-07:00,2023-10-19T09:38:19-07:00
31627019550807,Default Title,Default Title,,,SSO-S250-2,True,True,,True,52.20,238,58.00,1,4440661753943,2020-03-19T14:46:55-07:00,2023-10-19T09:38:19-07:00
12461875822679,Clear / Clear,Clear,Clear,,KLG-0010,True,True,"{'id': 14098597249111, 'product_id': 1363076153431, 'position': 1, 'created_at': '2020-05-21T12:38:41-07:00', 'updated_at': '2021-03-19T11:12:17-07:00', 'alt': 'hide', 'width': 1480, 'height': 1480, 'src': 'https://cdn.shopify.com/s/files/1/0777/7633/products/Coconut_Lip_Glossy.png?v=1616177537', 'variant_ids': [12461875822679]}",True,16.00,10,0.00,1,1363076153431,2018-08-08T13:23:31-07:00,2023-10-19T09:38:19-07:00
19721297461335,Birthday Suit / Birthday Suit,Birthday Suit,Birthday Suit,,KLG-0010-7605,True,True,"{'id': 13286004555863, 'product_id': 1363076153431, 'position': 17, 'created_at': '2019-10-24T09:55:31-07:00', 'updated_at': '2022-09-20T09:57:38-07:00', 'alt': 'hide', 'width': 1480, 'height': 1480, 'src': 'https://cdn.shopify.com/s/files/1/0777/7633/products/birthday_lip_glossy_no_bg.png?v=1663693058', 'variant_ids': [19721297461335]}",True,16.00,10,0.00,2,1363076153431,2019-02-25T12:08:28-08:00,2023-10-19T09:38:19-07:00
39258268074071,Watermelon / Watermelon,Watermelon,Watermelon,,KLG-R010-WM,True,True,"{'id': 27996496396375, 'product_id': 1363076153431, 'position': 30, 'created_at': '2021-03-24T11:11:01-07:00', 'updated_at': '2022-09-20T09:57:38-07:00', 'alt': 'hide', 'width': 1480, 'height': 1480, 'src': 'https://cdn.shopify.com/s/files/1/0777/7633/products/PDP_Watermelon_white_background_copy_1.png?v=1663693058', 'variant_ids': [39258268074071]}",False,16.00,10,0.00,3,1363076153431,2021-03-10T11:44:08-08:00,2023-10-19T09:38:19-07:00
39940207018071,Beachy Peach / Beachy Peach,Beachy Peach,Beachy Peach,,KLG-R010-BP,True,True,"{'id': 29465752272983, 'product_id': 1363076153431, 'position': 35, 'created_at': '2022-09-06T15:44:22-07:00', 'updated_at': '2022-09-20T09:57:38-07:00', 'alt': 'hide', 'width': 1480, 'height': 1480, 'src': 'https://cdn.shopify.com/s/files/1/0777/7633/products/BeachyPeach_LipGlossy_CartImage_1480x1480_168f2979-bf74-48cc-823e-623721a62bc5.jpg?v=1663693058', 'variant_ids': [39940207018071]}",True,16.00,10,0.00,4,1363076153431,2022-09-06T15:47:04-07:00,2023-10-19T09:38:19-07:00
39940318756951,Nude Beach / Nude Beach,Nude Beach,Nude Beach,,KLG-R010-NB,True,True,"{'id': 29465813123159, 'product_id': 1363076153431, 'position': 42, 'created_at': '2022-09-06T16:10:19-07:00', 'updated_at': '2022-09-20T09:57:38-07:00', 'alt': 'hide', 'width': 1480, 'height': 1480, 'src': 'https://cdn.shopify.com/s/files/1/0777/7633/products/NudeBeach_LipGlossy_CartImage_1480x1480_af7b2bf4-0c1d-4b20-911f-e95044c98d0b.jpg?v=1663693058', 'variant_ids': [39940318756951]}",True,16.00,10,0.00,5,1363076153431,2022-09-06T16:11:05-07:00,2023-10-19T09:38:19-07:00
39940320362583,Sheer Blush / Sheer Blush,Sheer Blush,Sheer Blush,,KLG-R010-SB,True,True,"{'id': 29465838256215, 'product_id': 1363076153431, 'position': 50, 'created_at': '2022-09-06T16:15:07-07:00', 'updated_at': '2022-09-20T09:57:38-07:00', 'alt': 'hide', 'width': 1480, 'height': 1480, 'src': 'https://cdn.shopify.com/s/files/1/0777/7633/products/SheerBlush_LipGlossy_CartImage_1480x1480_aac7482b-0dcb-4071-8fc4-472802614634.jpg?v=1663693058', 'variant_ids': [39940320362583]}",True,16.00,10,0.00,6,1363076153431,2022-09-06T16:15:19-07:00,2023-10-19T09:38:19-07:00
39948991070295,Default Title,Default Title,,,JBW-0750,True,True,,False,36.00,709,0.00,1,6806698491991,2022-09-13T12:25:24-07:00,2023-10-19T09:38:19-07:00
39940349067351,Default Title,Default Title,,,KLG-R010-BP-4,True,True,,True,57.60,9,64.00,1,6804564508759,2022-09-06T16:44:23-07:00,2023-10-19T09:38:19-07:00
39940343693399,Default Title,Default Title,,,KLG-R010-BP-3,True,True,,True,43.20,9,48.00,1,6804563656791,2022-09-06T16:42:37-07:00,2023-10-19T09:38:19-07:00
39940332486743,Default Title,Default Title,,,KLG-R010-BP-2,True,True,,True,28.80,10,32.00,1,6804561494103,2022-09-06T16:37:35-07:00,2023-10-19T09:38:19-07:00
39811636396119,Default Title,Default Title,,,BGP-0050,True,True,,True,36.00,240,,1,6772095123543,2022-06-27T14:38:16-07:00,2023-10-19T09:38:19-07:00
39765460385879,Default Title,Default Title,,,IPB-0100,True,True,,False,0.00,60,0.00,1,6758460489815,2022-05-10T13:38:35-07:00,2023-10-19T09:38:19-07:00
39764530266199,Default Title,Default Title,,,RBB-R230-G,True,True,,True,36.00,218,0.00,1,6758242975831,2022-05-09T14:11:00-07:00,2023-10-19T09:38:19-07:00
39585060618327,Default Title,Default Title,,,BKK-0100,True,True,,True,30.00,567,50.00,1,6719461097559,2022-02-08T09:08:22-08:00,2023-10-19T09:38:19-07:00
39505057677399,Default Title,Default Title,,,BBC-R250,True,True,,True,28.00,240,,1,6664856272983,2021-12-02T15:41:06-08:00,2023-10-19T09:38:19-07:00
32342605889623,Default Title,Default Title,,,KLG-0010-7605-4,True,True,,True,57.60,9,64.00,1,4615379189847,2020-09-11T12:52:08-07:00,2023-10-19T09:38:19-07:00
32342599303255,Default Title,Default Title,,,KLG-0010-7605-3,True,True,,True,43.20,9,48.00,1,4615376240727,2020-09-11T12:43:39-07:00,2023-10-19T09:38:19-07:00
32342507257943,Default Title,Default Title,,,KLG-0010-7605-2,True,True,,True,28.80,9,32.00,1,4615349272663,2020-09-11T11:34:50-07:00,2023-10-19T09:38:19-07:00
40004099932247,OG Coconut,OG Coconut,,,BDW-0266,True,True,,True,20.00,255,0.00,1,4548539940951,2022-10-20T09:11:06-07:00,2023-10-19T09:38:19-07:00
40004099965015,Tahitian Vanilla,Tahitian Vanilla,,,BDW-R296-TV,True,True,"{'id': 29652324941911, 'product_id': 4548539940951, 'position': 14, 'created_at': '2022-10-20T09:15:34-07:00', 'updated_at': '2023-07-18T07:23:42-07:00', 'alt': 'hide', 'width': 1480, 'height': 1480, 'src': 'https://cdn.shopify.com/s/files/1/0777/7633/products/VanillaBodyWashCartImage_1480px_25ef0e92-cf5e-4b68-8bd4-d708b58915da.png?v=1689690222', 'variant_ids': [40004099965015]}",True,20.00,255,0.00,2,4548539940951,2022-10-20T09:11:06-07:00,2023-10-19T09:38:19-07:00
40004099997783,Guava,Guava,,,BDW-R296-G,True,True,"{'id': 29652318650455, 'product_id': 4548539940951, 'position': 9, 'created_at': '2022-10-20T09:14:05-07:00', 'updated_at': '2023-07-18T07:23:42-07:00', 'alt': 'hide', 'width': 1480, 'height': 1480, 'src': 'https://cdn.shopify.com/s/files/1/0777/7633/products/GuavaBodyWash_CartImage_abb348e2-3280-4c0f-ae30-b31ec4bd10bf.jpg?v=1689690222', 'variant_ids': [40004099997783]}",True,20.00,255,0.00,3,4548539940951,2022-10-20T09:11:06-07:00,2023-10-19T09:38:19-07:00
12341538226263,Default Title,Default Title,,,SSO-S250,True,True,,True,29.00,240,0.00,1,1343228805207,2018-07-31T13:02:44-07:00,2023-10-19T09:38:19-07:00
44271664522,$20,$20,,,KGC-0020,False,False,"{'id': 30712651153495, 'product_id': 11081023178, 'position': 1, 'created_at': '2023-09-15T07:00:34-07:00', 'updated_at': '2023-09-15T07:02:57-07:00', 'alt': 'hide', 'width': 1480, 'height': 1480, 'src': 'https://cdn.shopify.com/s/files/1/0777/7633/products/giftcardimage-min.png?v=1694786577', 'variant_ids': [44271664522, 44271664586, 44271664650, 44271664714, 44306810122, 39483797340247]}",True,20.00,0,,1,11081023178,2017-07-05T18:19:29-07:00,2023-10-19T09:38:19-07:00
44271664586,$40,$40,,,KGC-0040,False,False,"{'id': 30712651153495, 'product_id': 11081023178, 'position': 1, 'created_at': '2023-09-15T07:00:34-07:00', 'updated_at': '2023-09-15T07:02:57-07:00', 'alt': 'hide', 'width': 1480, 'height': 1480, 'src': 'https://cdn.shopify.com/s/files/1/0777/7633/products/giftcardimage-min.png?v=1694786577', 'variant_ids': [44271664522, 44271664586, 44271664650, 44271664714, 44306810122, 39483797340247]}",True,40.00,0,,2,11081023178,2017-07-05T18:19:29-07:00,2023-10-19T09:38:19-07:00
39483797340247,$50,$50,,,KGC-0050,False,False,"{'id': 30712651153495, 'product_id': 11081023178, 'position': 1, 'created_at': '2023-09-15T07:00:34-07:00', 'updated_at': '2023-09-15T07:02:57-07:00', 'alt': 'hide', 'width': 1480, 'height': 1480, 'src': 'https://cdn.shopify.com/s/files/1/0777/7633/products/giftcardimage-min.png?v=1694786577', 'variant_ids': [44271664522, 44271664586, 44271664650, 44271664714, 44306810122, 39483797340247]}",True,50.00,0,,3,11081023178,2021-11-15T11:16:22-08:00,2023-10-19T09:38:19-07:00
44271664650,$60,$60,,,KGC-0060,False,False,"{'id': 30712651153495, 'product_id': 11081023178, 'position': 1, 'created_at': '2023-09-15T07:00:34-07:00', 'updated_at': '2023-09-15T07:02:57-07:00', 'alt': 'hide', 'width': 1480, 'height': 1480, 'src': 'https://cdn.shopify.com/s/files/1/0777/7633/products/giftcardimage-min.png?v=1694786577', 'variant_ids': [44271664522, 44271664586, 44271664650, 44271664714, 44306810122, 39483797340247]}",True,60.00,0,,4,11081023178,2017-07-05T18:19:29-07:00,2023-10-19T09:38:19-07:00
44271664714,$80,$80,,,KGC-0080,False,False,"{'id': 30712651153495, 'product_id': 11081023178, 'position': 1, 'created_at': '2023-09-15T07:00:34-07:00', 'updated_at': '2023-09-15T07:02:57-07:00', 'alt': 'hide', 'width': 1480, 'height': 1480, 'src': 'https://cdn.shopify.com/s/files/1/0777/7633/products/giftcardimage-min.png?v=1694786577', 'variant_ids': [44271664522, 44271664586, 44271664650, 44271664714, 44306810122, 39483797340247]}",True,80.00,0,,5,11081023178,2017-07-05T18:19:30-07:00,2023-10-19T09:38:19-07:00
